"cd_receita|de_Receita|de_AtualizacaoReceita|dt_MesAno|vl_LancamentoOrc|dt_ano"
"011120500|I P V A|Lançamento de receita|042012|16810164.81|2012"
"011120500|I P V A|Lançamento de receita|042013|23220502.94|2013"
"011120500|I P V A|Lançamento de receita|042014|26457338.56|2014"
"011120500|I P V A|Lançamento de receita|042015|25572661.53|2015"
"011120500|I P V A|Lançamento de receita|042016|30444212.65|2016"
"011120500|I P V A|Lançamento de receita|042017|24737623.32|2017"
"011120500|I P V A|Lançamento de receita|042018|34710883.91|2018"
"011120500|I P V A|Lançamento de receita|052009|8232428.31|2009"
"011120500|I P V A|Lançamento de receita|052010|12639504.78|2010"
"011120500|I P V A|Lançamento de receita|052011|21132526.68|2011"
"011120500|I P V A|Lançamento de receita|052012|17996168.23|2012"
"011120500|I P V A|Lançamento de receita|052013|23310885.95|2013"
"011120500|I P V A|Lançamento de receita|052014|26159240.56|2014"
"011120500|I P V A|Lançamento de receita|052015|22287672.34|2015"
"011120500|I P V A|Lançamento de receita|052016|30870381.72|2016"
"011120500|I P V A|Lançamento de receita|052017|31177286.18|2017"
"011120500|I P V A|Lançamento de receita|052018|33663646.89|2018"
"011120500|I P V A|Lançamento de receita|062009|16466812.57|2009"
"011120500|I P V A|Lançamento de receita|062010|10538832.84|2010"
"011120500|I P V A|Lançamento de receita|062011|15221588.61|2011"
"011120500|I P V A|Lançamento de receita|062012|22163851.13|2012"
"011120500|I P V A|Lançamento de receita|062013|17377199.11|2013"
"011120500|I P V A|Lançamento de receita|062014|22144299.34|2014"
"011120500|I P V A|Lançamento de receita|062015|22897375.07|2015"
"011120500|I P V A|Lançamento de receita|062016|31266804.16|2016"
"011120500|I P V A|Lançamento de receita|062017|31233545.34|2017"
"011120500|I P V A|Lançamento de receita|062018|34425883.61|2018"
"011120500|I P V A|Lançamento de receita|072009|12237994.73|2009"
"011120500|I P V A|Lançamento de receita|072010|10572929.90|2010"
"011120500|I P V A|Lançamento de receita|072011|11817139.01|2011"
"011120500|I P V A|Lançamento de receita|072012|17813596.02|2012"
"011120500|I P V A|Lançamento de receita|072013|20091727.96|2013"
"011120500|I P V A|Lançamento de receita|072014|22967722.94|2014"
"011120500|I P V A|Lançamento de receita|072015|25076622.37|2015"
"011120500|I P V A|Lançamento de receita|072016|30987646.82|2016"
"011120500|I P V A|Lançamento de receita|072017|34376646.27|2017"
"011120500|I P V A|Lançamento de receita|072018|37127373.11|2018"
"011120500|I P V A|Lançamento de receita|082009|9462795.10|2009"
"011120500|I P V A|Lançamento de receita|082010|14732644.09|2010"
"011120500|I P V A|Lançamento de receita|082011|19028885.06|2011"
"011120500|I P V A|Lançamento de receita|082012|17829595.17|2012"
"011120500|I P V A|Lançamento de receita|082013|17037562.96|2013"
"011120500|I P V A|Lançamento de receita|082014|18178887.06|2014"
"011120500|I P V A|Lançamento de receita|082015|24045820.37|2015"
"011120500|I P V A|Lançamento de receita|082016|32833733.13|2016"
"011120500|I P V A|Lançamento de receita|082017|30443814.71|2017"
"011120500|I P V A|Lançamento de receita|082018|32681351.15|2018"
"011120500|I P V A|Lançamento de receita|092009|7321047.86|2009"
"011120500|I P V A|Lançamento de receita|092010|8055360.29|2010"
"011120500|I P V A|Lançamento de receita|092011|10805509.66|2011"
"011120500|I P V A|Lançamento de receita|092012|9215684.48|2012"
"011120500|I P V A|Lançamento de receita|092013|12861252.53|2013"
"011120500|I P V A|Lançamento de receita|092014|14942611.17|2014"
"011120500|I P V A|Lançamento de receita|092015|16043037.92|2015"
"011120500|I P V A|Lançamento de receita|092016|21247820.03|2016"
"011120500|I P V A|Lançamento de receita|092017|26999373.48|2017"
"011120500|I P V A|Lançamento de receita|092018|24817298.10|2018"
"011120500|I P V A|Lançamento de receita|102009|4734117.99|2009"
"011120500|I P V A|Lançamento de receita|102010|8055360.29|2010"
"011120500|I P V A|Lançamento de receita|102011|8308855.35|2011"
"011120500|I P V A|Lançamento de receita|102012|11591860.14|2012"
"011120500|I P V A|Lançamento de receita|102013|12946468.46|2013"
"011120500|I P V A|Lançamento de receita|102014|10903807.88|2014"
"011120500|I P V A|Lançamento de receita|102015|13675139.66|2015"
"011120500|I P V A|Lançamento de receita|102016|20963585.25|2016"
"011120500|I P V A|Lançamento de receita|102017|25582332.63|2017"
"011120500|I P V A|Lançamento de receita|102018|24534561.48|2018"
"011120500|I P V A|Lançamento de receita|112009|3420407.14|2009"
"011120500|I P V A|Lançamento de receita|112010|4719117.41|2010"
"011120500|I P V A|Lançamento de receita|112011|3912956.29|2011"
"011120500|I P V A|Lançamento de receita|112012|6869820.06|2012"
"011120500|I P V A|Lançamento de receita|112013|5741407.25|2013"
"011120500|I P V A|Lançamento de receita|112014|6867761.90|2014"
"011120500|I P V A|Lançamento de receita|112015|7747210.35|2015"
"011120500|I P V A|Lançamento de receita|112016|11803684.27|2016"
"011120500|I P V A|Lançamento de receita|112017|15085447.73|2017"
"011120500|I P V A|Lançamento de receita|112018|15285267.47|2018"
"011120500|I P V A|Lançamento de receita|122009|2416950.03|2009"
"011120500|I P V A|Lançamento de receita|122010|2981812.58|2010"
"011120500|I P V A|Lançamento de receita|122011|3240723.23|2011"
"011120500|I P V A|Lançamento de receita|122012|7721586.54|2012"
"011120500|I P V A|Lançamento de receita|122013|2320440.97|2013"
"011120500|I P V A|Lançamento de receita|122014|6855702.63|2014"
"011120500|I P V A|Lançamento de receita|122015|11788526.86|2015"
"011120500|I P V A|Lançamento de receita|122016|8846482.38|2016"
"011120500|I P V A|Lançamento de receita|122017|14145503.35|2017"
"011120500|I P V A|Lançamento de receita|122018|16252778.76|2018"
"011120501|IPVA ESTADO - 50|Lançamento de receita|012008|3037711.16|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|022008|3615546.12|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|032008|4349656.58|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|042008|4802514.19|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|052008|3082826.80|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|062008|6217084.66|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|072008|5790171.26|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|082008|3887511.13|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|092008|4233024.43|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|102008|2906840.59|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|112008|1018824.31|2008"
"011120501|IPVA ESTADO - 50|Lançamento de receita|122008|1091816.40|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|012008|3037711.16|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|022008|3615546.12|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|032008|4349656.58|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|042008|4802514.19|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|052008|3082826.80|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|062008|6217084.67|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|072008|5790171.26|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|082008|3887511.13|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|092008|4233024.43|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|102008|2906840.59|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|112008|1018824.31|2008"
"011120502|IPVA MUNICÍPIOS - 50|Lançamento de receita|122008|1091816.40|2008"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|012008|285553.65|2008"
"011120700|I T C D|Lançamento de receita|012009|242972.52|2009"
"011120700|I T C D|Lançamento de receita|012010|409351.93|2010"
"011120700|I T C D|Lançamento de receita|012011|615228.71|2011"
"011120700|I T C D|Lançamento de receita|012012|923727.94|2012"
"011120700|I T C D|Lançamento de receita|012013|1004221.32|2013"
"011120700|I T C D|Lançamento de receita|012014|1984121.28|2014"
"011120700|I T C D|Lançamento de receita|012015|1463236.54|2015"
"011120700|I T C D|Lançamento de receita|012016|3038009.12|2016"
"011120700|I T C D|Lançamento de receita|012017|1351103.68|2017"
"011120700|I T C D|Lançamento de receita|012018|2260043.90|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|022008|221361.14|2008"
"011120700|I T C D|Lançamento de receita|022009|294853.08|2009"
"011120700|I T C D|Lançamento de receita|022010|376806.97|2010"
"011120700|I T C D|Lançamento de receita|022011|820868.87|2011"
"011120700|I T C D|Lançamento de receita|022012|761953.24|2012"
"011120700|I T C D|Lançamento de receita|022013|1540724.99|2013"
"011120700|I T C D|Lançamento de receita|022014|1753994.70|2014"
"011120700|I T C D|Lançamento de receita|022015|1468524.91|2015"
"011120700|I T C D|Lançamento de receita|022016|1432096.44|2016"
"011120700|I T C D|Lançamento de receita|022017|1525418.80|2017"
"011120700|I T C D|Lançamento de receita|022018|1804744.28|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|032008|303697.23|2008"
"011120700|I T C D|Lançamento de receita|032009|403165.45|2009"
"011120700|I T C D|Lançamento de receita|032010|663476.76|2010"
"011120700|I T C D|Lançamento de receita|032011|685463.62|2011"
"011120700|I T C D|Lançamento de receita|032012|976700.87|2012"
"011120700|I T C D|Lançamento de receita|032013|750345.97|2013"
"011120700|I T C D|Lançamento de receita|032014|1626916.31|2014"
"011120700|I T C D|Lançamento de receita|032015|1453610.28|2015"
"011120700|I T C D|Lançamento de receita|032016|2296473.80|2016"
"011120700|I T C D|Lançamento de receita|032017|2779178.76|2017"
"011120700|I T C D|Lançamento de receita|032018|2100722.07|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|042008|299609.72|2008"
"011120700|I T C D|Lançamento de receita|042009|327974.92|2009"
"011120700|I T C D|Lançamento de receita|042010|637820.40|2010"
"011120700|I T C D|Lançamento de receita|042011|733464.63|2011"
"011120700|I T C D|Lançamento de receita|042012|1174054.55|2012"
"011120700|I T C D|Lançamento de receita|042013|1105290.37|2013"
"011120700|I T C D|Lançamento de receita|042014|1362084.56|2014"
"011120700|I T C D|Lançamento de receita|042015|1618099.42|2015"
"011120700|I T C D|Lançamento de receita|042016|1933094.83|2016"
"011120700|I T C D|Lançamento de receita|042017|1699756.38|2017"
"011120700|I T C D|Lançamento de receita|042018|2206320.83|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|052008|782320.62|2008"
"011120700|I T C D|Lançamento de receita|052009|382810.49|2009"
"011120700|I T C D|Lançamento de receita|052010|933546.89|2010"
"011120700|I T C D|Lançamento de receita|052011|890457.08|2011"
"011120700|I T C D|Lançamento de receita|052012|931509.04|2012"
"011120700|I T C D|Lançamento de receita|052013|993481.65|2013"
"011120700|I T C D|Lançamento de receita|052014|1469069.65|2014"
"011120700|I T C D|Lançamento de receita|052015|2279304.65|2015"
"011120700|I T C D|Lançamento de receita|052016|2527873.18|2016"
"011120700|I T C D|Lançamento de receita|052017|3118368.93|2017"
"011120700|I T C D|Lançamento de receita|052018|5362337.61|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|062008|344612.22|2008"
"011120700|I T C D|Lançamento de receita|062009|441718.14|2009"
"011120700|I T C D|Lançamento de receita|062010|420867.84|2010"
"011120700|I T C D|Lançamento de receita|062011|819871.70|2011"
"011120700|I T C D|Lançamento de receita|062012|797764.87|2012"
"011120700|I T C D|Lançamento de receita|062013|651092.85|2013"
"011120700|I T C D|Lançamento de receita|062014|1758632.15|2014"
"011120700|I T C D|Lançamento de receita|062015|1460571.50|2015"
"011120700|I T C D|Lançamento de receita|062016|3419783.43|2016"
"011120700|I T C D|Lançamento de receita|062017|3288893.12|2017"
"011120700|I T C D|Lançamento de receita|062018|2781905.47|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|072008|331395.73|2008"
"011120700|I T C D|Lançamento de receita|072009|513307.51|2009"
"011120700|I T C D|Lançamento de receita|072010|485250.56|2010"
"011120700|I T C D|Lançamento de receita|072011|621197.08|2011"
"011120700|I T C D|Lançamento de receita|072012|1122674.81|2012"
"011120700|I T C D|Lançamento de receita|072013|1210993.87|2013"
"011120700|I T C D|Lançamento de receita|072014|1980022.43|2014"
"011120700|I T C D|Lançamento de receita|072015|2063940.16|2015"
"011120700|I T C D|Lançamento de receita|072016|2901084.42|2016"
"011120700|I T C D|Lançamento de receita|072017|2306382.85|2017"
"011120700|I T C D|Lançamento de receita|072018|2590202.36|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|082008|484318.60|2008"
"011120700|I T C D|Lançamento de receita|082009|349508.24|2009"
"011120700|I T C D|Lançamento de receita|082010|654571.93|2010"
"011120700|I T C D|Lançamento de receita|082011|974593.04|2011"
"011120700|I T C D|Lançamento de receita|082012|1018732.57|2012"
"011120700|I T C D|Lançamento de receita|082013|809409.94|2013"
"011120700|I T C D|Lançamento de receita|082014|1514226.02|2014"
"011120700|I T C D|Lançamento de receita|082015|1720246.03|2015"
"011120700|I T C D|Lançamento de receita|082016|1599964.28|2016"
"011120700|I T C D|Lançamento de receita|082017|2750143.24|2017"
"011120700|I T C D|Lançamento de receita|082018|3199691.72|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|092008|471265.27|2008"
"011120700|I T C D|Lançamento de receita|092009|446194.46|2009"
"011120700|I T C D|Lançamento de receita|092010|865113.16|2010"
"011120700|I T C D|Lançamento de receita|092011|5691416.75|2011"
"011120700|I T C D|Lançamento de receita|092012|712898.10|2012"
"011120700|I T C D|Lançamento de receita|092013|1355333.76|2013"
"011120700|I T C D|Lançamento de receita|092014|1709104.39|2014"
"011120700|I T C D|Lançamento de receita|092015|1673223.24|2015"
"011120700|I T C D|Lançamento de receita|092016|2557231.44|2016"
"011120700|I T C D|Lançamento de receita|092017|1886411.41|2017"
"011120700|I T C D|Lançamento de receita|092018|2843194.33|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|102008|477689.30|2008"
"011120700|I T C D|Lançamento de receita|102009|485776.12|2009"
"011120700|I T C D|Lançamento de receita|102010|865113.16|2010"
"011120700|I T C D|Lançamento de receita|102011|273178.11|2011"
"011120700|I T C D|Lançamento de receita|102012|1028876.17|2012"
"011120700|I T C D|Lançamento de receita|102013|1875112.01|2013"
"011120700|I T C D|Lançamento de receita|102014|1982488.26|2014"
"011120700|I T C D|Lançamento de receita|102015|1725940.00|2015"
"011120700|I T C D|Lançamento de receita|102016|3178339.74|2016"
"011120700|I T C D|Lançamento de receita|102017|2181788.16|2017"
"011120700|I T C D|Lançamento de receita|102018|3601188.37|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|112008|287795.21|2008"
"011120700|I T C D|Lançamento de receita|112009|455783.13|2009"
"011120700|I T C D|Lançamento de receita|112010|559899.55|2010"
"011120700|I T C D|Lançamento de receita|112011|453922.92|2011"
"011120700|I T C D|Lançamento de receita|112012|1114511.01|2012"
"011120700|I T C D|Lançamento de receita|112013|1977274.63|2013"
"011120700|I T C D|Lançamento de receita|112014|1891361.89|2014"
"011120700|I T C D|Lançamento de receita|112015|3304274.03|2015"
"011120700|I T C D|Lançamento de receita|112016|2410424.63|2016"
"011120700|I T C D|Lançamento de receita|112017|2280591.88|2017"
"011120700|I T C D|Lançamento de receita|112018|4937946.13|2018"
"011120700|Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Dir. Reais s. Imóveis|Lançamento de receita|122008|374474.61|2008"
"011120700|I T C D|Lançamento de receita|122009|542871.80|2009"
"011120700|I T C D|Lançamento de receita|122010|847461.32|2010"
"011120700|I T C D|Lançamento de receita|122011|770385.10|2011"
"011120700|I T C D|Lançamento de receita|122012|1212543.71|2012"
"011120700|I T C D|Lançamento de receita|122013|1986802.91|2013"
"011120700|I T C D|Lançamento de receita|122014|2122756.34|2014"
"011120700|I T C D|Lançamento de receita|122015|3373312.32|2015"
"011120700|I T C D|Lançamento de receita|122016|2856305.34|2016"
"011120700|I T C D|Lançamento de receita|122017|3336936.77|2017"
"011120700|I T C D|Lançamento de receita|122018|2912684.11|2018"
"011130201|ICMS ESTADO - 75|Lançamento de receita|012008|125206158.16|2008"
"011130201|I C M S|Lançamento de receita|012009|175789668.42|2009"
"011130201|I C M S|Lançamento de receita|012010|212926974.26|2010"
"011130201|I C M S|Lançamento de receita|012011|250022484.45|2011"
"011130201|I C M S|Lançamento de receita|012012|271779581.32|2012"
"011130201|I C M S|Lançamento de receita|012013|343563056.45|2013"
"011130201|I C M S|Lançamento de receita|012014|372931254.58|2014"
"011130201|ICMS|Lançamento de receita|012015|418944994.93|2015"
"011130201|ICMS|Lançamento de receita|012016|406044500.91|2016"
"011130201|I C M S|Lançamento de receita|012017|452087373.89|2017"
"011130201|I C M S|Lançamento de receita|012018|462105850.22|2018"
"011130201|ICMS ESTADO - 75|Lançamento de receita|022008|116781855.96|2008"
"011130201|I C M S|Lançamento de receita|022009|165693198.57|2009"
"011130201|I C M S|Lançamento de receita|022010|194489664.98|2010"
"011130201|I C M S|Lançamento de receita|022011|238278011.41|2011"
"011130201|I C M S|Lançamento de receita|022012|254501693.57|2012"
"011130201|I C M S|Lançamento de receita|022013|305641751.14|2013"
"011130201|I C M S|Lançamento de receita|022014|331028812.80|2014"
"011130201|ICMS|Lançamento de receita|022015|353726081.02|2015"
"011130201|ICMS|Lançamento de receita|022016|378758841.90|2016"
"011130201|I C M S|Lançamento de receita|022017|391141111.05|2017"
"011130201|I C M S|Lançamento de receita|022018|426061194.47|2018"
"011130201|ICMS ESTADO - 75|Lançamento de receita|032008|110737440.29|2008"
"011130201|I C M S|Lançamento de receita|032009|160177239.42|2009"
"011130201|I C M S|Lançamento de receita|032010|188517598.91|2010"
"011130201|I C M S|Lançamento de receita|032011|217890242.55|2011"
"011130201|I C M S|Lançamento de receita|032012|257934287.80|2012"
"011130201|I C M S|Lançamento de receita|032013|264502419.53|2013"
"011130201|I C M S|Lançamento de receita|032014|339126328.50|2014"
"011130201|ICMS|Lançamento de receita|032015|328333256.19|2015"
"011130201|ICMS|Lançamento de receita|032016|334532711.11|2016"
